Id,Uid,Name,Country code,Country name,Country uid,Provider,Adm level,G0,G1,G2,G3,G4,Custom geo source
267642,gn_4921868,Indiana,US,United States,gn_6252001,gn,1,gn_6252001,gn_4921868,,,,
265560,gn_4862182,Iowa,US,United States,gn_6252001,gn,1,gn_6252001,gn_4862182,,,,
255916,gn_4273857,Kansas,US,United States,gn_6252001,gn,1,gn_6252001,gn_4273857,,,,
290141,gn_6254925,Kentucky,US,United States,gn_6252001,gn,1,gn_6252001,gn_6254925,,,,
257474,gn_4331987,Louisiana,US,United States,gn_6252001,gn,1,gn_6252001,gn_4331987,,,,
268662,gn_4971068,Maine,US,United States,gn_6252001,gn,1,gn_6252001,gn_4971068,,,,
258310,gn_4361885,Maryland,US,United States,gn_6252001,gn,1,gn_6252001,gn_4361885,,,,
290142,gn_6254926,Massachusetts,US,United States,gn_6252001,gn,1,gn_6252001,gn_6254926,,,,
269941,gn_5001836,Michigan,US,United States,gn_6252001,gn,1,gn_6252001,gn_5001836,,,,
272218,gn_5037779,Minnesota,US,United States,gn_6252001,gn,1,gn_6252001,gn_5037779,,,,
260094,gn_4436296,Mississippi,US,United States,gn_6252001,gn,1,gn_6252001,gn_4436296,,,,
259072,gn_4398678,Missouri,US,United States,gn_6252001,gn,1,gn_6252001,gn_4398678,,,,
286805,gn_5667009,Montana,US,United States,gn_6252001,gn,1,gn_6252001,gn_5667009,,,,
275417,gn_5073708,Nebraska,US,United States,gn_6252001,gn,1,gn_6252001,gn_5073708,,,,
286377,gn_5509151,Nevada,US,United States,gn_6252001,gn,1,gn_6252001,gn_5509151,,,,
276202,gn_5090174,New Hampshire,US,United States,gn_6252001,gn,1,gn_6252001,gn_5090174,,,,
276541,gn_5101760,New Jersey,US,United States,gn_6252001,gn,1,gn_6252001,gn_5101760,,,,
286050,gn_5481136,New Mexico,US,United States,gn_6252001,gn,1,gn_6252001,gn_5481136,,,,
277338,gn_5128638,New York,US,United States,gn_6252001,gn,1,gn_6252001,gn_5128638,,,,
260782,gn_4482348,North Carolina,US,United States,gn_6252001,gn,1,gn_6252001,gn_4482348,,,,
287367,gn_5690763,North Dakota,US,United States,gn_6252001,gn,1,gn_6252001,gn_5690763,,,,
278436,gn_5165418,Ohio,US,United States,gn_6252001,gn,1,gn_6252001,gn_5165418,,,,
262692,gn_4544379,Oklahoma,US,United States,gn_6252001,gn,1,gn_6252001,gn_4544379,,,,
288243,gn_5744337,Oregon,US,United States,gn_6252001,gn,1,gn_6252001,gn_5744337,,,,
290143,gn_6254927,Pennsylvania,US,United States,gn_6252001,gn,1,gn_6252001,gn_6254927,,,,
281190,gn_5224323,Rhode Island,US,United States,gn_6252001,gn,1,gn_6252001,gn_5224323,,,,
263384,gn_4597040,South Carolina,US,United States,gn_6252001,gn,1,gn_6252001,gn_4597040,,,,
288716,gn_5769223,South Dakota,US,United States,gn_6252001,gn,1,gn_6252001,gn_5769223,,,,
263676,gn_4662168,Tennessee,US,United States,gn_6252001,gn,1,gn_6252001,gn_4662168,,,,
263843,gn_4736286,Texas,US,United States,gn_6252001,gn,1,gn_6252001,gn_4736286,,,,
286648,gn_5549030,Utah,US,United States,gn_6252001,gn,1,gn_6252001,gn_5549030,,,,
282839,gn_5242283,Vermont,US,United States,gn_6252001,gn,1,gn_6252001,gn_5242283,,,,
290144,gn_6254928,Virginia,US,United States,gn_6252001,gn,1,gn_6252001,gn_6254928,,,,
288902,gn_5815135,Washington,US,United States,gn_6252001,gn,1,gn_6252001,gn_5815135,,,,
264591,gn_4826850,West Virginia,US,United States,gn_6252001,gn,1,gn_6252001,gn_4826850,,,,
284786,gn_5279468,Wisconsin,US,United States,gn_6252001,gn,1,gn_6252001,gn_5279468,,,,
288934,gn_5843591,Wyoming,US,United States,gn_6252001,gn,1,gn_6252001,gn_5843591,,,,
263340,gn_4568959,Abbeville County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4597040,gn_4568959,,,
256844,gn_4314344,Acadia Parish,US,United States,gn_6252001,gn,2,gn_6252001,gn_4331987,gn_4314344,,,
263870,gn_4743865,Accomack County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254928,gn_4743865,,,
286718,gn_5583739,Ada County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5596512,gn_5583739,,,
273349,gn_5053853,Adair County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4398678,gn_5053853,,,
262027,gn_4529106,Adair County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4544379,gn_4529106,,,
256725,gn_4282211,Adair County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254925,gn_4282211,,,
264810,gn_4846344,Adair County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4862182,gn_4846344,,,
286835,gn_5687646,Adams County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5690763,gn_5687646,,,
286719,gn_5583743,Adams County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5596512,gn_5583743,,,
288844,gn_5785282,Adams County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5815135,gn_5785282,,,
282888,gn_5243559,Adams County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5279468,gn_5243559,,,
285627,gn_5411363,Adams County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5417618,gn_5411363,,,
263030,gn_4556228,Adams County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254927,gn_4556228,,,
261456,gn_4505006,Adams County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5165418,gn_4505006,,,
259624,gn_4415912,Adams County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4436296,gn_4415912,,,
285627,gn_5411363,Adams County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5417618,gn_5411363,,,
267476,gn_4917487,Adams County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4921868,gn_4917487,,,
274622,gn_5062699,Adams County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5073708,gn_5062699,,,
264811,gn_4846362,Adams County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4862182,gn_4846362,,,
282613,gn_5233146,Addison County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5242283,gn_5233146,,,
263341,gn_4569073,Aiken County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4597040,gn_4569073,,,
270555,gn_5015979,Aitkin County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5037779,gn_5015979,,,
260138,gn_4452290,Alamance County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4482348,gn_4452290,,,
284942,gn_5322745,Alameda County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5332921,gn_5322745,,,
284942,gn_5322745,Alameda County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5332921,gn_5322745,,,
286652,gn_5550375,Alamosa County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5417618,gn_5550375,,,
288907,gn_5816904,Albany County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5843591,gn_5816904,,,
276706,gn_5106841,Albany County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5128638,gn_5106841,,,
276706,gn_5106841,Albany County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5128638,gn_5106841,,,
263872,gn_4744031,Albemarle County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254928,gn_4744031,,,
268960,gn_4983917,Alcona County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5001836,gn_4983917,,,
259625,gn_4416012,Alcorn County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4436296,gn_4416012,,,
290137,gn_5879166,Aleutians East Borough,US,United States,gn_6252001,gn,2,gn_6252001,gn_5879092,gn_5879166,,,
290136,gn_5879164,Aleutians West Census Area,US,United States,gn_6252001,gn,2,gn_6252001,gn_5879092,gn_5879164,,,
260140,gn_4452352,Alexander County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4482348,gn_4452352,,,
262038,gn_4529227,Alfalfa County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4544379,gn_4529227,,,
268963,gn_4983956,Alger County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5001836,gn_4983956,,,
264825,gn_4846643,Allamakee County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4862182,gn_4846643,,,
268966,gn_4983990,Allegan County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5001836,gn_4983990,,,
257994,gn_4347094,Allegany County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4361885,gn_4347094,,,
276714,gn_5106997,Allegany County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5128638,gn_5106997,,,
276714,gn_5106997,Allegany County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5128638,gn_5106997,,,
260143,gn_4452391,Alleghany County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4482348,gn_4452391,,,
263874,gn_4744139,Alleghany County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254928,gn_4744139,,,
278854,gn_5178040,Allegheny County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254927,gn_5178040,,,
256726,gn_4282393,Allen County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254925,gn_4282393,,,
255311,gn_4267492,Allen County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4273857,gn_4267492,,,
267484,gn_4917555,Allen County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4921868,gn_4917555,,,
277775,gn_5145576,Allen County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5165418,gn_5145576,,,
256845,gn_4314607,Allen Parish,US,United States,gn_6252001,gn,2,gn_6252001,gn_4331987,gn_4314607,,,
263342,gn_4569210,Allendale County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4597040,gn_4569210,,,
268980,gn_4984076,Alpena County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5001836,gn_4984076,,,
284943,gn_5323414,Alpine County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5332921,gn_5323414,,,
284943,gn_5323414,Alpine County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5332921,gn_5323414,,,
284944,gn_5323622,Amador County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5332921,gn_5323622,,,
284944,gn_5323622,Amador County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5332921,gn_5323622,,,
263875,gn_4744308,Amelia County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254928,gn_4744308,,,
263876,gn_4744328,Amherst County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254928,gn_4744328,,,
259627,gn_4416182,Amite County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4436296,gn_4416182,,,
290138,gn_5879348,Anchorage Municipality,US,United States,gn_6252001,gn,2,gn_6252001,gn_5879092,gn_5879348,,,
263690,gn_4670756,Anderson County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4670756,,,
263390,gn_4602643,Anderson County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4662168,gn_4602643,,,
263343,gn_4569313,Anderson County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4597040,gn_4569313,,,
256727,gn_4282511,Anderson County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254925,gn_4282511,,,
255318,gn_4267572,Anderson County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4273857,gn_4267572,,,
263690,gn_4670756,Anderson County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4670756,,,
263390,gn_4602643,Anderson County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4662168,gn_4602643,,,
258330,gn_4374849,Andrew County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4398678,gn_4374849,,,
286547,gn_5516292,Andrews County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_5516292,,,
268386,gn_4956755,Androscoggin County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4971068,gn_4956755,,,
263691,gn_4670841,Angelina County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4670841,,,
263691,gn_4670841,Angelina County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4670841,,,
257995,gn_4347283,Anne Arundel County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4361885,gn_4347283,,,
288936,gn_5844411,Annette Island Reserve,US,United States,gn_6252001,gn,2,gn_6252001,gn_5879092,gn_5844411,,,
270608,gn_5016452,Anoka County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5037779,gn_5016452,,,
260151,gn_4452708,Anson County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4482348,gn_4452708,,,
274640,gn_5063023,Antelope County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5073708,gn_5063023,,,
268988,gn_4984284,Antrim County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5001836,gn_4984284,,,
286655,gn_5551519,Apache County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5551752,gn_5551519,,,
264838,gn_4847063,Appanoose County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4862182,gn_4847063,,,
263878,gn_4744616,Appomattox County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254928,gn_4744616,,,
263692,gn_4671133,Aransas County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4671133,,,
263692,gn_4671133,Aransas County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4671133,,,
285628,gn_5412056,Arapahoe County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5417618,gn_5412056,,,
285628,gn_5412056,Arapahoe County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5417618,gn_5412056,,,
263693,gn_4671180,Archer County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4671180,,,
263693,gn_4671180,Archer County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4671180,,,
285629,gn_5412082,Archuleta County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5417618,gn_5412082,,,
285629,gn_5412082,Archuleta County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5417618,gn_5412082,,,
268995,gn_4984356,Arenac County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5001836,gn_4984356,,,
251641,gn_4099679,Arkansas County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4099753,gn_4099679,,,
263880,gn_4744725,Arlington County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254928,gn_4744725,,,
286548,gn_5516441,Armstrong County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_5516441,,,
278887,gn_5178515,Armstrong County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254927,gn_5178515,,,
268390,gn_4956873,Aroostook County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4971068,gn_4956873,,,
287690,gn_5693299,Arthur County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5073708,gn_5693299,,,
256846,gn_4315067,Ascension Parish,US,United States,gn_6252001,gn,2,gn_6252001,gn_4331987,gn_4315067,,,
260158,gn_4453028,Ashe County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4482348,gn_4453028,,,
282956,gn_5244249,Ashland County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5279468,gn_5244249,,,
277790,gn_5146062,Ashland County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5165418,gn_5146062,,,
277793,gn_5146092,Ashtabula County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5165418,gn_5146092,,,
288845,gn_5785935,Asotin County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5815135,gn_5785935,,,
256847,gn_4315120,Assumption Parish,US,United States,gn_6252001,gn,2,gn_6252001,gn_4331987,gn_4315120,,,
263694,gn_4671531,Atascosa County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4671531,,,
263694,gn_4671531,Atascosa County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4671531,,,
273352,gn_5053940,Atchison County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4398678,gn_5053940,,,
255332,gn_4267734,Atchison County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4273857,gn_4267734,,,
261468,gn_4505546,Athens County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5165418,gn_4505546,,,
261282,gn_4500561,Atlantic County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5101760,gn_4500561,,,
262057,gn_4529605,Atoka County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4544379,gn_4529605,,,
259628,gn_4416669,Attala County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4436296,gn_4416669,,,
258342,gn_4375346,Audrain County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4398678,gn_4375346,,,
264845,gn_4847428,Audubon County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4862182,gn_4847428,,,
277800,gn_5146199,Auglaize County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5165418,gn_5146199,,,
263884,gn_4745015,Augusta County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254928,gn_4745015,,,
281258,gn_5226093,Aurora County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5769223,gn_5226093,,,
263695,gn_4671673,Austin County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4671673,,,
263695,gn_4671673,Austin County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4671673,,,
264622,gn_4830868,Autauga County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4829764,gn_4830868,,,
260165,gn_4453232,Avery County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4482348,gn_4453232,,,
256848,gn_4315243,Avoyelles Parish,US,United States,gn_6252001,gn,2,gn_6252001,gn_4331987,gn_4315243,,,
285630,gn_5412453,Baca County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5417618,gn_5412453,,,
285630,gn_5412453,Baca County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5417618,gn_5412453,,,
286549,gn_5516581,Bailey County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_5516581,,,
288216,gn_5712180,Baker County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5744337,gn_5712180,,,
264624,gn_4831207,Baldwin County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4829764,gn_4831207,,,
256728,gn_4283067,Ballard County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254925,gn_4283067,,,
257996,gn_4347790,Baltimore County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4361885,gn_4347790,,,
263344,gn_4569930,Bamberg County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4597040,gn_4569930,,,
263696,gn_4672172,Bandera County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4672172,,,
263696,gn_4672172,Bandera County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4672172,,,
287693,gn_5693402,Banner County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5073708,gn_5693402,,,
286721,gn_5584639,Bannock County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5596512,gn_5584639,,,
269032,gn_4984903,Baraga County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5001836,gn_4984903,,,
255353,gn_4267902,Barber County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4273857,gn_4267902,,,
264625,gn_4831351,Barbour County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4829764,gn_4831351,,,
264347,gn_4797875,Barbour County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4826850,gn_4797875,,,
273607,gn_5058187,Barnes County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5690763,gn_5058187,,,
268026,gn_4929772,Barnstable County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254926,gn_4929772,,,
263345,gn_4570020,Barnwell County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4597040,gn_4570020,,,
256729,gn_4283268,Barren County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254925,gn_4283268,,,
282991,gn_5244742,Barron County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5279468,gn_5244742,,,
258351,gn_4375882,Barry County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4398678,gn_4375882,,,
269037,gn_4985016,Barry County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5001836,gn_4985016,,,
254747,gn_4254165,Bartholomew County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4921868,gn_4254165,,,
255356,gn_4267938,Barton County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4273857,gn_4267938,,,
258354,gn_4375904,Barton County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4398678,gn_4375904,,,
263697,gn_4672581,Bastrop County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4672581,,,
263697,gn_4672581,Bastrop County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4672581,,,
258355,gn_4375954,Bates County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4398678,gn_4375954,,,
256730,gn_4283333,Bath County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254925,gn_4283333,,,
263888,gn_4745776,Bath County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254928,gn_4745776,,,
269044,gn_4985190,Bay County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5001836,gn_4985190,,,
283001,gn_5244967,Bayfield County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5279468,gn_5244967,,,
263698,gn_4672691,Baylor County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4672691,,,
263698,gn_4672691,Baylor County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4672691,,,
281284,gn_5226183,Beadle County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5769223,gn_5226183,,,
286722,gn_5585000,Bear Lake County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5596512,gn_5585000,,,
263347,gn_4570292,Beaufort County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4597040,gn_4570292,,,
260185,gn_4454373,Beaufort County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4482348,gn_4454373,,,
256849,gn_4316112,Beauregard Parish,US,United States,gn_6252001,gn,2,gn_6252001,gn_4331987,gn_4316112,,,
286630,gn_5534886,Beaver County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5549030,gn_5534886,,,
286515,gn_5515593,Beaver County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4544379,gn_5515593,,,
278933,gn_5179454,Beaver County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254927,gn_5179454,,,
286768,gn_5639238,Beaverhead County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5667009,gn_5639238,,,
270713,gn_5017670,Becker County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5037779,gn_5017670,,,
262085,gn_4530237,Beckham County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4544379,gn_4530237,,,
278946,gn_5179633,Bedford County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254927,gn_5179633,,,
264617,gn_4829092,Bedford County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4662168,gn_4829092,,,
263892,gn_4746270,Bedford County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254928,gn_4746270,,,
263699,gn_4673147,Bee County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4673147,,,
263699,gn_4673147,Bee County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4673147,,,
276047,gn_5083273,Belknap County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5090174,gn_5083273,,,
276047,gn_5083273,Belknap County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5090174,gn_5083273,,,
263700,gn_4673310,Bell County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4673310,,,
256731,gn_4283814,Bell County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254925,gn_4283814,,,
263700,gn_4673310,Bell County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4673310,,,
277825,gn_5147012,Belmont County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5165418,gn_5147012,,,
270732,gn_5017805,Beltrami County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5037779,gn_5017805,,,
286723,gn_5585304,Benewah County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5596512,gn_5585304,,,
288288,gn_5762756,Bennett County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5769223,gn_5762756,,,
282630,gn_5233748,Bennington County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5242283,gn_5233748,,,
273627,gn_5058251,Benson County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5690763,gn_5058251,,,
285632,gn_5413481,Bent County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5417618,gn_5413481,,,
288217,gn_5713677,Benton County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5744337,gn_5713677,,,
288846,gn_5786991,Benton County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5815135,gn_5786991,,,
270743,gn_5017916,Benton County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5037779,gn_5017916,,,
263391,gn_4605583,Benton County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4662168,gn_4605583,,,
259629,gn_4417738,Benton County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4436296,gn_4417738,,,
258368,gn_4376578,Benton County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4398678,gn_4376578,,,
267494,gn_4917993,Benton County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4921868,gn_4917993,,,
264883,gn_4848237,Benton County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4862182,gn_4848237,,,
263391,gn_4605583,Benton County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4662168,gn_4605583,,,
269075,gn_4985733,Benzie County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5001836,gn_4985733,,,
276315,gn_5095598,Bergen County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5101760,gn_5095598,,,
276315,gn_5095598,Bergen County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5101760,gn_5095598,,,
263348,gn_4570707,Berkeley County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4597040,gn_4570707,,,
264352,gn_4798686,Berkeley County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4826850,gn_4798686,,,
278970,gn_5180052,Berks County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254927,gn_5180052,,,
268035,gn_4930396,Berkshire County,US,United States,gn_6252001,gn,2,gn_6252001,gn_6254926,gn_4930396,,,
285961,gn_5457180,Bernalillo County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5481136,gn_5457180,,,
269081,gn_4985760,Berrien County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5001836,gn_4985760,,,
260200,gn_4455071,Bertie County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4482348,gn_4455071,,,
290139,gn_5880573,Bethel Census Area,US,United States,gn_6252001,gn,2,gn_6252001,gn_5879092,gn_5880573,,,
263701,gn_4674023,Bexar County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4674023,,,
263701,gn_4674023,Bexar County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4736286,gn_4674023,,,
251532,gn_4049189,Bibb County,US,United States,gn_6252001,gn,2,gn_6252001,gn_4829764,gn_4049189,,,
256850,gn_4316721,Bienville Parish,US,United States,gn_6252001,gn,2,gn_6252001,gn_4331987,gn_4316721,,,
286769,gn_5639974,Big Horn County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5667009,gn_5639974,,,
288909,gn_5818658,Big Horn County,US,United States,gn_6252001,gn,2,gn_6252001,gn_5843591,gn_5818658,,,
